Entrez_Gene_Id,Hugo_Symbol
7048,TGFBR2
4286,MITF
56670,SUCNR1
29063,ZCCHC4
345275,HSD17B13
79625,NDNF
1519,CTSO
133584,EGFLAM
55255,WDR41
10802,SEC24A
475,ATOX1
3024,HIST1H1A
4337,MOCS1
81491,GPR63
57673,BEND3
221955,DAGLB
55975,KLHL7
253012,HEPACAM2
2051,EPHB6
3638,INSIG1
203102,ADAM32
79848,CSPP1
4061,LY6E
23048,FNBP1
23522,KAT6B
8665,EIF3F
219958,OR1S2
56946,C11ORF30
390245,KDM4E
84441,MAML2
283150,FOXR1
9918,NCAPD2
54407,SLC38A2
10024,TROAP
23344,ESYT1
6778,STAT6
8848,TSC22D1
220416,LRRC63
2621,GAS6
23428,SLC7A8
10379,IRF9
11183,MAP4K5
26520,TIMM9
23339,VPS39
9333,TGM5
6799,SULT1A2
5957,RCVRN
81558,FAM117A
2872,MKNK2
79187,FSD1
388514,CYP4F24P
7515,XRCC1
164395,TTLL9
128602,C20ORF85
116154,PHACTR3
23598,PATZ1
6305,SBF1
170685,NUDT10
53344,CHIC1
4952,OCRL
10568,SLC34A2
284546,C1ORF185
5993,RFX5
27,ABL2
5321,PLA2G4A
9928,KIF14
80232,WDR26
7035,TFPI
55768,NGLY1
387,RHOA
80157,CWH43
6373,CXCL11
80167,C4ORF29
23158,TBC1D9
84868,HAVCR2
1482,NKX2-5
7918,GPANK1
117289,TAGAP
51622,CCZ1
221806,VWDE
401399,PRRT4
6916,TBXAS1
8427,ZNF282
10565,ARFGEF1
728577,CNTNAP3B
286362,OR13C9
64420,SUSD1
57209,ZNF248
142891,SAMD8
64318,NOC3L
4928,NUP98
3045,HBD
5286,PIK3C2A
10480,EIF3M
54949,SDHAF2
58487,CREBZF
143872,TMEM133
9183,ZW10
283159,OR8D1
10059,DNM1L
120935,CCDC38
7296,TXNRD1
57820,CCNB1IP1
57594,HOMEZ
84529,C15ORF41
25963,TMEM87A
3480,IGF1R
2813,GP2
9810,RNF40
4495,MT1G
124359,CDYL2
114826,SMYD4
3682,ITGAE
81851,KRTAP1-1
10513,APPBP2
57126,CD177
5650,KLK7
114823,LENG8
11006,LILRB4
7693,ZNF134
54976,C20ORF27
9935,MAFB
9189,ZBED1
10214,SSX3
347365,ITIH6
950,SCARB2
4343,MOV10
6894,TARBP1
54465,ETAA1
51255,RNF181
10296,MAEA
1448,CSN3
201973,PRIMPOL
23660,ZKSCAN5
9420,CYP7B1
138046,RALYL
23731,TMEM245
65975,STK33
403253,OR4A47
390148,OR5W2
79053,ALG8
160518,DENND5B
51350,KRT76
253827,MSRB3
9201,DCLK1
55320,MIS18BP1
57862,ZNF410
9321,TRIP11
28423,IGHV3-49
161829,EXD1
55930,MYO5C
26470,SEZ6L2
2175,FANCA
125206,SLC5A10
94103,ORMDL3
26658,OR7C2
404037,HAPLN4
,C19ORF55
81031,SLC2A10
5160,PDHA1
280657,SSX6
158584,FAAH2
159091,FAM122C
9159,PCSK7
2023,ENO1
23633,KPNA6
257106,ARHGAP30
10625,IVNS1ABP
9911,TMCC2
128153,SPATA17
100422856,MIR3123
6716,SRD5A2
98,ACYP2
55704,CCDC88A
56888,KCMF1
,AC096579.13
7535,ZAP70
9448,MAP4K4
9173,IL1RL1
3987,LIMS1
55041,PLEKHB2
9595,CYTIP
90,ACVR1
29994,BAZ2B
6335,SCN9A
29081,METTL5
4719,NDUFS1
57683,ZDBF2
8745,ADAM23
130749,CPO
9208,LRRFIP1
10752,CHL1
9881,TRANK1
9940,DLEC1
93,ACVR2B
285268,ZNF621
1499,CTNNB1
152815,THAP6
9348,NDST3
132321,C4ORF33
79072,FASTKD3
1767,DNAH5
133688,UGT3A1
3673,ITGA2
256006,ANKRD31
55781,RIOK2
79908,BTNL8
51406,NOL7
3006,HIST1H1C
85235,HIST1H2AH
442185,OR2J1
1589,CYP21A2
1388,ATF6B
6222,RPS18
4646,MYO6
9324,HMGN3
25998,IBTK
154075,SAMD3
9439,MED23
401285,TCP10L2
253769,WDR27
57786,RBAK
7036,TFR2
8976,WASL
3614,IMPDH1
93979,CPA5
8805,TRIM24
10395,DLC1
51312,SLC25A37
8754,ADAM9
9242,MSC
83696,TRAPPC9
203062,TSNARE1
1584,CYP11B1
,WI2-1959D15.1
64421,DCLRE1C
55301,OLAH
23590,PDSS1
22852,ANKRD26
,FAM21B
5592,PRKG1
310,ANXA7
4714,NDUFB8
51684,SUFU
3026,HABP2
81490,PTDSS2
143503,OR51E1
9409,PEX16
55867,SLC22A11
5871,MAP4K2
5526,PPP2R5B
80194,TMEM134
58516,FAM60A
341568,OR8S1
9880,ZBTB39
55266,TMEM19
255394,TCP11L2
51433,ANAPC5
65985,AACS
23281,MTUS2
23111,SPG20
3839,KPNA3
341676,NEK5
390433,OR4K13
6036,RNASE2
28742,TRAJ13
9362,CPNE6
5106,PCK2
161198,CLEC14A
27109,ATP5S
91612,CHURC1
145482,PTGR2
23093,TTLL5
145270,PRIMA1
283598,C14ORF177
10125,RASGRP1
57617,VPS18
10021,HCN4
79874,RABEP2
374739,TEPP
283847,CCDC79
6776,STAT5A
6563,SLC14A1
284273,ZADH2
9658,ZNF516
10347,ABCA7
22904,SBNO2
255057,C19ORF26
10297,APC2
6511,SLC1A6
84705,GTPBP3
57817,HAMP
2866,GPR42
495,ATP4A
1048,CEACAM5
1084,CEACAM3
23152,CIC
7770,ZNF227
84436,ZNF528
54807,ZNF586
56261,GPCPD1
85449,KIAA1755
55816,DOK5
54923,LIME1
85319,BAGE2
5152,PDE9A
28773,IGLV9-49
4357,MPST
64098,PARVG
3730,KAL1
389840,MAP3K15
139422,MAGEB10
8712,PAGE1
90737,PAGE5
644353,ZCCHC18
647121,EMBP1
391196,OR2M7
8642,DCHS1
57689,LRRC4C
64750,SMURF2
53822,FXYD7
100287898,TTC34
79932,KIAA0319L
391059,FRRS1
83873,GPR61
,RP11-435B5.4
81611,ANP32E
339512,C1ORF110
55740,ENAH
403239,OR2T27
54867,TMEM214
8802,SUCLG1
3760,KCNJ3
54578,UGT1A6
5580,PRKCD
64422,ATG3
9515,STXBP5L
80321,CEP70
3827,KNG1
152789,JAKMIP1
3512,IGJ
131,ADH7
166379,BBS12
1363,CPE
10468,FST
3596,IL13
56139,PCDHA10
134391,GPR151
9443,MED7
80108,ZFP2
26212,OR2B6
222696,ZSCAN23
3841,KPNA5
22828,SCAF8
1235,CCR6
117,ADCYAP1R1
346288,SEPT14
26608,TBL2
5444,PON1
4233,MET
90956,ADCK2
28601,TRBV6-6
6542,SLC7A2
497634,LINC00293
55824,PAG1
25788,RAD54B
727957,MROH1
,XXYAC-YRM2039.2
203238,CCDC171
51104,ABHD17B
94233,OPN4
6289,SAA2
11234,HPS5
90993,CREB3L1
503497,MS4A13
7356,SCGB1A1
143570,XRRA1
8322,FZD4
84437,MSANTD4
9354,UBE4A
56253,CRTAM
220296,HEPACAM
121504,HIST4H4
4753,NELL2
112802,KRT71
65012,SLC26A10
256021,C12ORF79
540,ATP7B
441670,OR4M1
28733,TRAJ22
28442,IGHV3-23
1159,CKMT1B
51762,RAB8B
353511,PKD1P6
,RP11-2C24.4
23361,ZNF629
161931,ADAD2
57338,JPH3
27132,CPNE7
284119,PTRF
27164,SALL3
729359,PLIN4
162998,OR7D2
1549,CYP2A7
5673,PSG5
3270,HRC
140901,STK35
140679,SLC32A1
116159,CYYR1
7485,WRB
11274,USP18
129049,SGSM1
25975,EGFL6
10149,GPR64
10800,CYSLTR1
1999,ELF3
57282,SLC4A10
3736,KCNA1
127294,MYOM3
56267,CCBL2
3284,HSD3B2
55732,C1ORF112
109,ADCY3
9654,TTLL4
55139,ANKZF1
30,ACAA1
344807,CD200R1L
10117,ENAM
3351,HTR1B
79632,FAM184A
9883,POM121
8027,STAM
10579,TACC2
867,CBL
283358,B4GALNT3
1284,COL4A2
55147,RBM23
23135,KDM6B
284086,NEK8
100132476,KRTAP4-7
374860,ANKRD30B
6813,STXBP2
100128675,HPN-AS1
57622,LRFN1
3172,HNF4A
10005,ACOT8
28821,IGLV1-50
10738,RFPL3
7514,XPO1
64795,RMND5A
28930,IGKV1-39
201780,SLC10A4
55752,SEPT11
440561,PRAMEF6
10561,IFI44
9554,SEC22B
148741,ANKRD35
23126,POGZ
6675,UAP1
8490,RGS5
10228,STX6
148362,BROX
7159,TP53BP2
23456,ABCB10
148789,B3GALNT2
127623,OR2B11
391190,OR2L8
391211,OR2G6
55006,TRMT61B
5495,PPM1B
307,ANXA4
200424,TET3
23397,NCAPH
11320,MGAT4A
,AC140481.2
375298,CERKL
284992,CCDC150
130752,MDH1B
164781,DAW1
100422901,MIR3135A
285267,ZNF619
84100,ARL6
54847,SIDT1
152404,IGSF11
22820,COPG1
8646,CHRD
118,ADD1
2638,GC
5470,PPEF2
11086,ADAM29
65980,BRD9
3003,GZMK
9765,ZFYVE16
134430,WDR36
5515,PPP2CA
153201,SLC36A2
10246,SLC17A2
442184,OR2B3
9656,MDC1
389400,GFRAL
202559,KHDRBS2
55754,TMEM30A
83551,TAAR8
55350,VNN3
9749,PHACTR2
1395,CRHR2
54443,ANLN
9238,TBRG4
29062,WDR91
83650,SLC35G5
1978,EIF4EBP1
81790,RNF170
444,ASPH
245972,ATP6V0D2
389676,C8ORF87
6873,TAF2
54742,LY6K
23081,KDM4C
55958,KLHL9
5646,PRSS3
55755,CDK5RAP2
57720,GPR107
347688,TUBB8
7431,VIM
10730,YME1L1
79290,OR13A1
170370,FAM170B
1562,CYP2C18
390061,OR51Q1
55761,TTC17
245802,MS4A6E
8726,EED
56,ACRV1
57102,C12ORF4
26290,GALNT8
3822,KLRC2
91,ACVR1B
338785,KRT79
441639,OR9K2
390327,OR6C70
144404,TMEM120B
100507055,LRCOL1
100846996,MIR5007
23077,MYCBP2
1910,EDNRB
121793,TEX29
56252,YLPM1
11161,C14ORF1
283685,GOLGA6L2
7082,TJP1
80237,ELL3
26108,PYGO1
6642,SNX1
64799,IQCH
342096,GOLGA6A
8826,IQGAP1
9956,HS3ST2
283849,EXOC3L1
1327,COX4I1
10693,CCT6B
3927,LASP1
192666,KRT24
7283,TUBG1
5539,PPY
11143,KAT7
1444,CSHL1
9120,SLC16A6
9121,SLC16A5
114876,OSBPL1A
1829,DSG2
57572,DOCK6
7171,TPM4
80714,PBX4
3249,HPN
147798,TMC4
9040,UBE2M
22803,XRN2
140894,CNBD2
104,ADARB1
5116,PCNT
7290,HIRA
55020,TTC38
4935,GPR143
168400,DDX53
1184,CLCN5
4478,MSN
442162,RPS4XP7
58498,MYL7
26053,AUTS2
144406,WDR66
386757,SLC6A10P
8837,CFLAR
5274,SERPINI1
100874244,NAALADL2-AS2
8454,CUL1
401667,OR51A2
3048,HBG2
64062,RBM26
3500,IGHG1
1139,CHRNA7
4313,MMP2
266697,POM121L4P
7105,TSPAN6
92002,FAM58A
84224,NBPF3
5511,PPP1R8
84871,AGBL4
127255,LRRIQ3
317772,HIST2H2AB
9261,MAPKAPK2
403244,OR2T35
23369,PUM2
3514,IGKC
80210,ARMC9
327,APEH
55096,EBLN2
26240,FAM50B
653,BMP5
55146,ZDHHC4
7984,ARHGEF5
22976,PAXIP1
25962,KIAA1429
3167,HMX2
282775,OR5J2
,RP11-798K3.2
3860,KRT13
25941,TPGS2
7267,TTC3
286464,CHDC2
25930,PTPN23
8668,EIF3I
8761,PABPC4
2213,FCGR2B
130814,PQLC3
3344,FOXN2
54529,ASNSD1
6396,SEC13
152485,ZNF827
2823,GPM6A
56143,PCDHA5
9311,ASIC3
619373,MBOAT4
90390,MED30
84641,HIATL1
10422,UBAC1
5209,PFKFB3
25961,NUDT13
317662,FAM149B1
159195,USP54
11196,SEC23IP
119679,OR52J3
144125,OR2AG1
254187,TSGA10IP
8435,SOAT2
645686,GTF2IP3
8926,SNURF
25764,HYPK
7023,TFAP4
,RP11-19N8.2
4991,OR1D2
23526,HMHA1
164312,LRRN4
57091,CASS4
8216,LZTR1
27238,GPKOW
1364,CLDN4
55833,UBAP2
55160,ARHGEF10L
84966,IGSF21
6007,RHD
79729,SH3D21
81888,HYI
6491,STIL
55001,TTC22
199964,TMEM61
3737,KCNA2
2702,GJA5
405,ARNT
8394,PIP5K1A
149499,LRRC71
149297,FAM78B
64407,RGS18
89780,WNT3A
440738,MAP1LC3C
10000,AKT3
4148,MATN3
7498,XDH
7072,TIA1
54520,CCDC93
205147,AMER3
3685,ITGAV
57520,HECW2
79582,SPAG16
64708,COPS7B
23677,SH3BP4
377007,KLHL30
9695,EDEM1
378,ARF4
84541,KBTBD8
57092,PCNP
91653,BOC
152185,SPICE1
2932,GSK3B
2047,EPHB1
85476,GFM1
106478970,HTR3E-AS1
1370,CPN2
9353,SLIT2
10699,CORIN
2044,EPHA5
1060,CENPC
7365,UGT2B10
2926,GRSF1
8671,SLC4A4
1040,CDS1
7222,TRPC3
64399,HHIP
79722,ANKRD55
5924,RASGRF2
831,CAST
94033,FTMT
23438,HARS2
56129,PCDHB7
23567,ZNF346
2264,FGFR4
51149,C5ORF45
670,BPHL
3720,JARID2
10590,SCGN
2740,GLP1R
83741,TFAP2D
8732,RNGTT
9457,FHL5
85015,USP45
23118,TAB2
256227,STEAP1B
10392,NOD1
6424,SFRP4
563,AZGP1
11062,DUS4L
375616,KCP
254048,UBN2
494551,WEE2
28614,TRBV5-1
28597,TRBV7-1
3757,KCNH2
51667,NUB1
349136,WDR86
57488,ESYT2
9639,ARHGEF10
4741,NEFM
80139,ZNF703
759,CA1
93594,TBC1D31
3786,KCNQ3
225689,MAPK15
90990,KIFC2
9350,CER1
138802,OR13C8
3934,LCN2
59335,PRDM12
10585,POMT1
8328,GFI1B
10439,OLFM1
22944,KIN
84930,MASTL
8829,NRP1
5979,RET
7019,TFAM
84665,MYPN
27143,PALD1
140766,ADAMTS14
27069,GHITM
22849,CPEB3
9033,PKD2L1
255022,CALHM1
,C10ORF118
11101,ATE1
170394,PWWP2B
84435,GPR123
85442,KNDC1
390078,OR52E6
196335,OR56B4
6609,SMPD1
341277,OVCH2
5682,PSMA1
5897,RAG2
390142,OR5D13
219473,OR8K3
643680,MS4A4E
9066,SYT7
10235,RASGRP2
10004,NAALADL1
117144,CATSPER1
338692,ANKRD13D
2350,FOLR2
390265,OR10G7
25900,IFFO1
144195,SLC2A14
9976,CLEC2B
65981,CAPRIN2
84216,TMEM117
79962,DNAJC22
5463,POU6F1
56890,MDM1
574016,CLLU1OS
84530,SRRM4
254050,LRRC43
65082,VPS33A
7316,UBC
220108,FAM124A
10562,OLFM4
10202,DHRS2
196883,ADCY4
5926,ARID4A
400224,PLEKHD1
29954,POMT2
28449,IGHV3-13
28432,IGHV3-35
28465,IGHV1-46
283694,OR4N4
7337,UBE3A
145942,TMCO5A
,NARG2
55055,ZWILCH
10391,CORO2B
79748,LMAN1L
10363,HMG20A
10518,CIB2
64927,TTC23
23475,QPRT
11151,CORO1A
29108,PYCARD
113,ADCY7
197322,ACSF3
29123,ANKRD11
7531,YWHAE
1742,DLG4
11216,AKAP10
146862,UNC45B
80179,MYO19
390790,ARL5C
4669,NAGLU
146894,CD300LG
64847,SPATA20
56934,CA10
8313,AXIN2
9489,PGS1
2642,GCGR
6875,TAF4B
1825,DSC3
8170,SLC14A2
23335,WDR7
9480,ONECUT2
89777,SERPINB12
79839,CCDC102B
201456,FBXO15
8175,SF3A2
10908,PNPLA6
256949,KANK3
81890,QTRT1
126410,CYP4F22
58513,EPS15L1
23149,FCHO1
1311,COMP
148198,ZNF98
11136,SLC7A9
85415,RHPN2
57030,SLC17A7
317701,VN1R2
3804,KIR2DL3
65982,ZSCAN18
92086,GGTLC1
164284,APCDD1L
284756,C20ORF197
284827,KRTAP13-4
150280,HORMAD2
730005,SEC14L6
85377,MICALL1
54471,MIEF1
416,ARSF
5251,PHEX
158724,FAM47A
55593,OTUD5
158835,AWAT2
139324,HDX
51442,VGLL1
100126324,MIR934
139728,PNCK
149041,RC3H1
107063538,AHCYP8
9427,ECEL1
,SEPP1
5626,PROP1
,AC006026.10
90019,SYT8
400058,MKRN9P
26020,LRP10
5923,RASGRF1
146822,CDRT15
55250,ELP2
147381,CBLN2
22823,MTF2
93185,IGSF8
5284,PIGR
51460,SFMBT1
23272,FAM208A
79413,ZBED2
22836,RHOBTB3
5446,PON3
259287,TAS2R41
64425,POLR1E
3376,IARS
100616333,MIR3689C
64115,C10ORF54
4143,MAT1A
11155,LDB3
196792,FAM24B
390152,OR8H3
23085,ERC1
81624,DIAPH3
54920,DUS2
5173,PDYN
100288797,TMEM239
4983,OPHN1
51058,ZNF691
57116,ZNF695
727936,GXYLT2
23321,TRIM2
717,C2
643854,CTAGE9
,RP13-157F18.2
7582,ZNF33B
4728,NDUFS8
4643,MYO1E
5428,POLG
54496,PRMT7
729490,NCOR1P2
5476,CTSA
4636,MYL5
92597,MOB1B
57117,INTS12
222194,RSBN1L
81392,OR2AE1
2636,GBX1
138050,HGSNAT
157724,SLC7A13
4312,MMP1
11215,AKAP11
440159,OR11H13P
23094,SIPA1L3
8813,DPM1
8218,CLTCL1
1736,DKC1
79717,PPCS
5341,PLEK
51141,INSIG2
131405,TRIM71
124,ADH1A
7518,XRCC4
56123,PCDHB13
10466,COG5
136991,ASZ1
4481,MSR1
137695,TMEM68
28998,MRPL13
5462,POU5F1B
5998,RGS3
26098,EDRF1
390075,OR52N5
8591,OR5G1P
64581,CLEC7A
92797,HELB
54737,MPHOSPH8
84935,MEDAG
10640,EXOC5
80017,C14ORF159
10143,CLEC3A
51755,CDK12
727758,ROCK1P1
6407,SEMG2
1434,CSE1L
11077,HSF2BP
7712,ZNF157
57477,SHROOM4
7552,ZNF711
,RP13-140E4.1
139221,MUM1L1
2559,GABRA6
55974,SLC50A1
7456,WIPF1
,LINC00969
115548,FCHO2
4090,SMAD5
84433,CARD11
100506049,LRRC72
22891,ZNF365
1571,CYP2E1
81169,OR8J2
58475,MS4A7
121364,OR10A7
8747,ADAM21
29117,BRD7
463,ZFHX3
83903,GSG2
162394,SLFN5
1994,ELAVL1
125958,OR7D4
91663,MYADM
140885,SIRPA
140871,CFTRP1
81502,HM13
63929,XPNPEP3
127068,OR2T34
729249,KLHL2P1
54514,DDX4
134728,IRAK1BP1
9512,PMPCB
4982,TNFRSF11B
1761,DMRT1
147199,SCGB1C1
643,CXCR5
55837,EAPP
246,ALOX15
6795,AURKC
11020,IFT27
6872,TAF1
643535,KCTD9P2
284723,SLC25A34
84648,LCE3D
28938,IGKV1-16
9360,PPIG
129831,RBM45
4632,MYL1
6295,SAG
3425,IDUA
3791,KDR
5783,PTPN13
10733,PLK4
166655,TRIM60
132851,SPATA4
10299,MARCH6
64283,ARHGEF28
6569,SLC34A1
9509,ADAMTS2
56244,BTNL2
134864,TAAR1
3834,KIF25
9603,NFE2L3
5683,PSMA2
5108,PCM1
27161,AGO2
157922,CAMSAP1
83937,RASSF4
1791,DNTT
55742,PARVA
2197,FAU
57558,USP35
636,BICD1
29095,ORMDL2
10910,SUGT1
5684,PSMA3
9252,RPS6KA5
23368,PPP1R13B
4692,NDN
728498,GOLGA8H
79094,CHAC1
7158,TP53BP1
84993,UBL7
4240,MFGE8
55215,FANCI
26048,ZNF500
100289574,HERC2P4
2734,GLG1
55106,SLFN12
5914,RARA
672,BRCA1
1018,CDK3
79092,CARD14
55620,STAP2
54862,CC2D1A
440533,PSG8
5582,PRKCG
8785,MATN4
337971,KRTAP19-4
8867,SYNJ1
1413,CRYBA4
51493,RTCB
3956,LGALS1
645051,GAGE13
4595,MUTYH
1901,S1PR1
2947,GSTM3
23248,RPRD2
4914,NTRK1
57795,BRINP2
6003,RGS13
84450,ZNF512
6654,SOS1
28881,IGKV2D-30
,RP11-395L14.17
339761,CYP27C1
151230,KLHL23
130507,UBR3
6775,STAT4
1933,EEF1B2
114885,OSBPL11
8930,MBD4
645843,TMEM14E
55294,FBXW7
10934,MORF4
23530,NNT
317671,RFESD
56137,PCDHA12
10050,SLC17A4
732253,TDRG1
340168,DPPA5
80328,ULBP2
79981,FRMD1
6976,TRGV3
55915,LANCL2
168417,ZNF679
5382,PMS2P4
401375,GTF2IRD2P1
389524,GTF2IRD2B
55610,CCDC132
222256,CDHR3
155061,ZNF746
10940,POP1
84850,GLIS3-AS1
79956,ERMP1
445815,PALM2-AKAP2
9919,SEC16A
954,ENTPD2
642424,IGKV1OR10-1
9806,SPOCK2
642592,EIF5AP4
4586,MUC5AC
283298,OLFML1
2286,FKBP2
60494,CCDC81
3458,IFNG
9182,RASSF9
91574,C12ORF65
407975,MIR17HG
283489,CHAMP1
,RP11-84C10.2
27133,KCNH5
23191,CYFIP1
90417,KNSTRN
440278,CATSPER2P1
23274,CLEC16A
,RP11-626K17.5
,RP11-598D12.1
642659,HNRNPA1P48
4493,MT1E
1258,CNGB1
146845,WDR16
9340,GLP2R
246176,GAS2L2
22794,CASC3
55273,TMEM100
4215,MAP3K3
2081,ERN1
10939,AFG3L2
9150,CTDP1
5349,FXYD3
58510,PRODH2
1553,CYP2A13
30846,EHD2
400709,SIGLEC16
93650,ACPT
55554,KLK15
57343,ZNF304
28954,REM1
571,BACH1
10841,FTCD
66035,SLC2A11
758,MPPED1
4810,NHS
2892,GRIA3
139716,GAB3
84944,MAEL
644672,CLDN25
55052,MRPL20
63976,PRDM16
155184,SLC2A7
9635,CLCA2
51179,HAO2
1818,DRD5P2
3713,IVL
9673,SLC25A44
3068,HDGF
128372,OR6N1
3310,HSPA6
440699,LRRC52
8674,VAMP4
1660,DHX9
9214,FAIM3
5208,PFKFB2
403241,OR2T32P
926,CD8B
129868,TRIM43
80146,UXS1
644604,EEF1A1P12
8604,SLC25A12
4760,NEUROD1
131377,KLHL40
115560,ZNF501
4638,MYLK
6578,SLCO2A1
389158,PLSCR5
1359,CPA3
133690,CAPSL
83594,NUDT12
5987,TRIM27
26716,OR2H1
5558,PRIM2
6863,TAC1
54329,GPR85
9414,TJP2
84302,TMEM246
116443,GRIN3A
158399,ZNF483
83643,CCDC3
219699,UNC5B
,WDR96
4221,MEN1
143884,CWF19L2
5801,PTPRR
6175,RPLP0
6541,SLC7A1
10426,TUBGCP3
3091,HIF1A
283755,HERC2P3
54617,INO80
25942,SIN3A
9894,TELO2
9951,HS3ST4
146542,ZNF688
6117,RPA1
64518,TEKT3
4302,MLLT6
28316,CDH20
91039,DPP9
10775,POP4
56971,CEACAM19
994,CDC25B
6640,SNTA1
55959,SULF2
386672,KRTAP10-4
80764,THAP7
9145,SYNGR1
51360,MBTPS2
6906,SERPINA7
1260,CNGA2
64747,MFSD1
10492,SYNCRIP
3190,HNRNPK
240,ALOX5
,CTD-2140G10.2
6490,PMEL
9398,CD101
81458,OR2T7
64395,GMCL1
55193,PBRM1
118429,ANTXR2
24149,ZNF318
7784,ZP3
7589,ZSCAN21
665,BNIP3L
6601,SMARCC2
374491,TPTE2P6
94240,EPSTI1
2252,FGF7
9640,ZNF592
116840,CNTROB
,AC007952.5
3880,KRT19
171586,ABHD3
729974,RFPL4AL1
642852,LINC00205
,GS1-257G1.1
3595,IL12RB2
5733,PTGER3
3964,LGALS8
79894,ZNF672
4437,MSH3
5379,PMS2P1
2159,F10
,RP11-468E2.9
10516,FBLN5
5934,RBL2
5216,PFN1
257468,MEIS3P2
22850,ADNP2
54831,BEST2
253190,SERHL2
9949,AMMECR1
57529,RGAG1
6568,SLC17A1
55735,DNAJC11
54206,ERRFI1
51542,VPS54
64427,TTC31
55289,ACOXL
10314,LANCL1
132864,CPEB2
54790,TET2
10586,MAB21L2
3308,HSPA4
26959,HBP1
55719,FAM178A
83706,FERMT3
50840,TAS2R14
53831,GPR84
4604,MYBPC1
26682,OR4F4
57496,MKL2
92154,MTSS1L
51129,ANGPTL4
7317,UBA1
292,SLC25A5
260293,CYP4X1
55791,LRIF1
338324,S100A7A
391112,OR6Y1
3586,IL10
4139,MARK1
151056,PLB1
238,ALK
10989,IMMT
57730,ANKRD36B
1134,CHRNA1
347736,NME9
1894,ECT2
80306,MED28
10606,PAICS
339967,TMPRSS11A
58503,PROL1
55024,BANK1
93627,TBCK
8001,GLRA3
7060,THBS4
,GS1-179L18.1
85865,GTPBP10
168391,GALNTL5
,AC099552.4
9108,MTMR7
2260,FGFR1
158405,KIAA1958
341276,OR10A2
8086,AAAS
22821,RASA3
1215,CMA1
866,SERPINA6
124446,TMEM219
22928,SEPHS2
57546,PDP2
51224,TCEB3B
84064,HDHD2
115653,KIR3DL3
57186,RALGAPA2
3460,IFNGR2
9402,GRAP2
,RP13-266I11.1
5358,PLS3
22955,SCMH1
284541,CYP4A22
7804,LRP8
6464,SHC1
1163,CKS1B
128371,OR6K6
27252,KLHL20
9068,ANGPTL1
55705,IPO9
6905,TBCE
6868,ADAM17
51594,NBAS
90957,DHX57
4072,EPCAM
29798,C2ORF27A
401027,C2ORF66
151254,ALS2CR11
65062,TMEM237
1418,CRYGA
151050,KANSL1L
1285,COL4A3
9467,SH3BP5
64651,CSRNP1
,RP11-1396O13.14
23173,METAP1
5530,PPP3CA
817,CAMK2D
,PET112
56146,PCDHA2
11329,STK38
57150,SMIM8
5550,PREP
84071,ARMC2
28514,DLL1
5982,RFC2
5218,CDK14
4176,MCM7
26260,FBXO25
5423,POLB
137886,UBXN2B
50807,ASAP1
257019,FRMD3
118987,PDZD8
975,CD81
692108,SNORD67
5962,RDX
64776,C11ORF1
337,APOA4
51535,PPHLN1
23371,TENC1
5557,PRIM1
490,ATP2B1
23603,CORO1C
144715,RAD9B
92558,CCDC64
79867,TCTN2
8858,PROZ
404785,POTEG
11035,RIPK3
8487,GEMIN2
23034,SAMD4A
55860,ACTR10
28391,IGHV4-61
646379,IGHV1OR15-4
338429,SNORD109B
4077,NBR1
4905,NSF
124857,WFIKKN2
9110,MTMR4
1213,CLTC
84669,USP32
85451,UNK
10666,CD226
1032,CDKN2D
84261,FBXW9
29946,SERTAD3
,CTC-490E21.13
7772,ZNF229
9266,CYTH2
23636,NUP62
162966,ZNF600
90338,ZNF160
388569,ZNF324B
27243,CHMP2A
80343,SEL1L2
2691,GHRH
6431,SRSF6
55661,DDX27
57167,SALL4
8480,RAE1
4599,MX1
84164,ASCC2
10813,UTP14A
158521,FMR1NB
49856,WRAP73
29914,UBIAD1
8672,EIF4G3
3352,HTR1D
3155,HMGCL
90853,SPOCD1
79753,SNIP1
5563,PRKAA2
105378803,LRRC53
11080,DNAJB4
23266,LPHN2
148423,C1ORF52
2634,GBP2
54665,RSBN1
10885,WDR3
149013,NBPF12
9181,ARHGEF2
8832,CD84
57823,SLAMF7
4660,PPP1R12B
79098,C1ORF116
441933,OR13G1
127059,OR2M5
26751,SH3YL1
10113,PREB
,C2ORF53
151325,MYADML
23233,EXOC6B
26056,RAB11FIP5
51652,CHMP3
6160,RPL31
11138,TBC1D8
1622,DBI
,AC098826.4
,AC096649.3
3239,HOXD13
151246,SGOL2
285172,FAM126B
200576,PIKFYVE
3069,HDLBP
23132,RAD54L2
55802,DCP1A
2272,FHIT
503582,ARGFX
942,CD86
116211,TM4SF19
391634,HSP90AB2P
7358,UGDH
54940,OCIAD1
5431,POLR2B
7367,UGT2B17
3347,HTN3
51166,AADAT
1635,DCTD
10409,BASP1
2966,GTF2H2
23107,MRPS27
1393,CRHBP
100132510,GLRXP3
10799,RPP40
7718,ZNF165
2289,FKBP5
114781,BTBD9
221421,RSPH9
51557,LGSN
9994,CASP8AP2
11149,BVES
23097,CDK19
,RP11-510H23.1
154214,RNF217
57224,NHSL1
4829,NMBR
729178,STXBP5-AS1
221895,JAZF1
2969,GTF2I
346562,GNAT3
4885,NPTX2
56257,MEPCE
4232,MEST
28606,TRBV6-1
28616,TRBV4-2
9601,PDIA4
2222,FDFT1
,ZNF705C
55145,THAP1
